sample_id,sample_index,degradation_types,degradation_levels,tool_name,tool_description,success,baseline_psnr,baseline_ssim,baseline_lpips,restored_psnr,restored_ssim,restored_lpips,psnr_improvement,ssim_improvement,lpips_improvement
sample_111,111,dark,high,restormer_motion_deblurring,Restormer运动去模糊,True,16.00864348852449,0.7087199647385516,0.13660022616386414,16.000809014049384,0.7043025880526521,0.1517094522714615,-0.0078344744751071,-0.004417376685899477,-0.015109226107597351
sample_111,111,dark,high,restormer_defocus_deblurring,Restormer散焦去模糊,True,16.00864348852449,0.7087199647385516,0.13660022616386414,16.912159419334106,0.6566061870554165,0.3692368268966675,0.9035159308096148,-0.052113777683135076,-0.23263660073280334
sample_111,111,dark,high,restormer_deraining,Restormer去雨,True,16.00864348852449,0.7087199647385516,0.13660022616386414,16.12563191693546,0.7080163716647886,0.15277019143104553,0.1169884284109699,-0.0007035930737629981,-0.016169965267181396
sample_111,111,dark,high,xrestormer_motion_deblurring,XRestormer运动去模糊,True,16.00864348852449,0.7087199647385516,0.13660022616386414,13.901647359376522,0.3757607744398603,0.5014100074768066,-2.1069961291479693,-0.3329591902986913,-0.3648097813129425
sample_111,111,dark,high,xrestormer_deraining,XRestormer去雨,True,16.00864348852449,0.7087199647385516,0.13660022616386414,15.923274376380032,0.7003641977821277,0.1525317281484604,-0.08536911214445908,-0.008355766956423927,-0.015931501984596252
sample_111,111,dark,high,mprnet_denoising,MPRNet去噪,True,16.00864348852449,0.7087199647385516,0.13660022616386414,16.061647287824673,0.6762604434311476,0.18420544266700745,0.05300379930018195,-0.03245952130740404,-0.04760521650314331
sample_111,111,dark,high,mprnet_motion_deblurring,MPRNet运动去模糊,True,16.00864348852449,0.7087199647385516,0.13660022616386414,16.02190173101305,0.700834632388486,0.17382027208805084,0.01325824248855767,-0.00788533235006561,-0.03722004592418671
sample_111,111,dark,high,mprnet_deraining,MPRNet去雨,True,16.00864348852449,0.7087199647385516,0.13660022616386414,16.43656897495424,0.6943135298452311,0.19373571872711182,0.4279254864297499,-0.014406434893320497,-0.05713549256324768
sample_111,111,dark,high,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,16.00864348852449,0.7087199647385516,0.13660022616386414,15.996487615271008,0.6972305168987737,0.13563880324363708,-0.012155873253483662,-0.0114894478397779,0.0009614229202270508
sample_111,111,dark,high,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,16.00864348852449,0.7087199647385516,0.13660022616386414,16.51639490952921,0.6860159757531089,0.35301151871681213,0.5077514210047198,-0.02270398898544268,-0.216411292552948
sample_111,111,dark,high,dehazeformer_dehaze,DehazeFormer去雾,True,16.00864348852449,0.7087199647385516,0.13660022616386414,15.137336820065402,0.6527011654375308,0.1421428918838501,-0.8713066684590896,-0.05601879930102083,-0.005542665719985962
sample_121,121,noise,medium,swinir_denoising,SwinIR去噪,True,27.546387463755494,0.5690526983697604,0.30214279890060425,32.86621123464726,0.8444401457935214,0.3142384886741638,5.319823770891766,0.2753874474237611,-0.01209568977355957
sample_121,121,noise,medium,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,27.546387463755494,0.5690526983697604,0.30214279890060425,31.036439306719984,0.7587281259161416,0.1203378289937973,3.4900518429644904,0.18967542754638123,0.18180496990680695
sample_121,121,noise,medium,swinir_super_resolution,SwinIR超分辨率,True,27.546387463755494,0.5690526983697604,0.30214279890060425,33.3636745988914,0.8602590157313502,0.23388627171516418,5.817287135135906,0.29120631736158986,0.06825652718544006
sample_121,121,noise,medium,restormer_motion_deblurring,Restormer运动去模糊,True,27.546387463755494,0.5690526983697604,0.30214279890060425,24.906751738754195,0.46297385003605157,0.3588287830352783,-2.6396357250012983,-0.10607884833370879,-0.05668598413467407
sample_121,121,noise,medium,restormer_defocus_deblurring,Restormer散焦去模糊,True,27.546387463755494,0.5690526983697604,0.30214279890060425,28.41119316214909,0.6551948705612124,0.27991822361946106,0.8648056983935959,0.08614217219145204,0.02222457528114319
sample_121,121,noise,medium,restormer_deraining,Restormer去雨,True,27.546387463755494,0.5690526983697604,0.30214279890060425,28.897172694557526,0.6585430590284721,0.25836411118507385,1.3507852308020318,0.08949036065871174,0.043778687715530396
sample_121,121,noise,medium,xrestormer_motion_deblurring,XRestormer运动去模糊,True,27.546387463755494,0.5690526983697604,0.30214279890060425,23.99026702642006,0.4435492561335654,0.44462713599205017,-3.5561204373354336,-0.12550344223619497,-0.14248433709144592
sample_121,121,noise,medium,xrestormer_deraining,XRestormer去雨,True,27.546387463755494,0.5690526983697604,0.30214279890060425,30.54419612118258,0.7584501241032281,0.17677153646945953,2.997808657427086,0.18939742573346774,0.12537126243114471
sample_121,121,noise,medium,mprnet_denoising,MPRNet去噪,True,27.546387463755494,0.5690526983697604,0.30214279890060425,32.0311109762356,0.8407576929141157,0.3060917854309082,4.484723512480109,0.27170499454435537,-0.003948986530303955
sample_121,121,noise,medium,mprnet_motion_deblurring,MPRNet运动去模糊,True,27.546387463755494,0.5690526983697604,0.30214279890060425,22.098199955518094,0.40478262586857344,0.5144819617271423,-5.4481875082374,-0.16427007250118691,-0.21233916282653809
sample_121,121,noise,medium,mprnet_deraining,MPRNet去雨,True,27.546387463755494,0.5690526983697604,0.30214279890060425,28.945435708988793,0.6601984595228417,0.22929853200912476,1.399048245233299,0.09114576115308137,0.07284426689147949
sample_121,121,noise,medium,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,27.546387463755494,0.5690526983697604,0.30214279890060425,30.696664103899963,0.7223444230402674,0.32057616114616394,3.150276640144469,0.153291724670507,-0.018433362245559692
sample_121,121,noise,medium,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,27.546387463755494,0.5690526983697604,0.30214279890060425,30.27075370346664,0.6896276946894774,0.2810191512107849,2.724366239711145,0.12057499631971702,0.021123647689819336
sample_121,121,noise,medium,dehazeformer_dehaze,DehazeFormer去雾,True,27.546387463755494,0.5690526983697604,0.30214279890060425,18.275071256352724,0.5016788954310624,0.37498804926872253,-9.27131620740277,-0.06737380293869799,-0.07284525036811829
sample_113,113,low resolution,high,swinir_denoising,SwinIR去噪,True,37.40726256421026,0.9956033078371442,0.002571017714217305,31.3488460666239,0.9369670144797545,0.009013446047902107,-6.058416497586357,-0.058636293357389735,-0.006442428333684802
sample_113,113,low resolution,high,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,37.40726256421026,0.9956033078371442,0.002571017714217305,24.170907306737842,0.7792067415116973,0.022630300372838974,-13.236355257472415,-0.2163965663254469,-0.02005928265862167
sample_113,113,low resolution,high,swinir_super_resolution,SwinIR超分辨率,True,37.40726256421026,0.9956033078371442,0.002571017714217305,23.813130800425185,0.8502466726910546,0.05140454322099686,-13.594131763785072,-0.14535663514608965,-0.04883352550677955
sample_113,113,low resolution,high,restormer_motion_deblurring,Restormer运动去模糊,True,37.40726256421026,0.9956033078371442,0.002571017714217305,33.78940480460859,0.989501963136966,0.0021570001263171434,-3.6178577596016694,-0.006101344700178202,0.00041401758790016174
sample_113,113,low resolution,high,restormer_defocus_deblurring,Restormer散焦去模糊,True,37.40726256421026,0.9956033078371442,0.002571017714217305,21.416792838066634,0.8735804504116471,0.025667080655694008,-15.990469726143623,-0.12202285742549712,-0.023096062941476703
sample_113,113,low resolution,high,restormer_deraining,Restormer去雨,True,37.40726256421026,0.9956033078371442,0.002571017714217305,34.819428364838174,0.9902214348803885,0.00236914842389524,-2.5878341993720824,-0.00538187295675574,0.00020186929032206535
sample_113,113,low resolution,high,xrestormer_motion_deblurring,XRestormer运动去模糊,True,37.40726256421026,0.9956033078371442,0.002571017714217305,15.417582612992614,0.5814112576912444,0.37447792291641235,-21.989679951217642,-0.4141920501458999,-0.37190690520219505
sample_113,113,low resolution,high,xrestormer_deraining,XRestormer去雨,True,37.40726256421026,0.9956033078371442,0.002571017714217305,34.59554528390846,0.9883647938885001,0.002891790121793747,-2.8117172803017993,-0.007238513948644165,-0.00032077240757644176
sample_113,113,low resolution,high,mprnet_denoising,MPRNet去噪,True,37.40726256421026,0.9956033078371442,0.002571017714217305,22.89560737416906,0.8476300064457963,0.10587864369153976,-14.511655190041196,-0.1479733013913479,-0.10330762597732246
sample_113,113,low resolution,high,mprnet_motion_deblurring,MPRNet运动去模糊,True,37.40726256421026,0.9956033078371442,0.002571017714217305,18.451383076469543,0.721642862670809,0.09075185656547546,-18.955879487740713,-0.2739604451663352,-0.08818083885125816
sample_113,113,low resolution,high,mprnet_deraining,MPRNet去雨,True,37.40726256421026,0.9956033078371442,0.002571017714217305,33.89044528604232,0.9757141658351859,0.0040630195289850235,-3.5168172781679345,-0.01988914200195835,-0.0014920018147677183
sample_113,113,low resolution,high,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,37.40726256421026,0.9956033078371442,0.002571017714217305,30.224155531167305,0.9562721340601991,0.0023196591064333916,-7.183107033042951,-0.03933117377694517,0.0002513586077839136
sample_113,113,low resolution,high,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,37.40726256421026,0.9956033078371442,0.002571017714217305,27.539638325305216,0.9650265179795348,0.007298387587070465,-9.86762423890504,-0.030576789857609477,-0.00472736987285316
sample_113,113,low resolution,high,dehazeformer_dehaze,DehazeFormer去雾,True,37.40726256421026,0.9956033078371442,0.002571017714217305,16.116256186561127,0.734915836801776,0.028444869443774223,-21.29100637764913,-0.26068747103536827,-0.025873851729556918
sample_115,115,defocus blur,high,swinir_denoising,SwinIR去噪,True,21.65202530071023,0.6404555566872253,0.5191509127616882,21.66801405322708,0.61159914951141,0.5603355765342712,0.015988752516850724,-0.02885640717581528,-0.04118466377258301
sample_115,115,defocus blur,high,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,21.65202530071023,0.6404555566872253,0.5191509127616882,21.712577719600205,0.6310402494819375,0.5560094118118286,0.06055241888997642,-0.009415307205287826,-0.03685849905014038
sample_115,115,defocus blur,high,swinir_super_resolution,SwinIR超分辨率,True,21.65202530071023,0.6404555566872253,0.5191509127616882,19.628985118347792,0.5734132109596529,0.4402509331703186,-2.023040182362436,-0.0670423457275724,0.07889997959136963
sample_115,115,defocus blur,high,restormer_motion_deblurring,Restormer运动去模糊,True,21.65202530071023,0.6404555566872253,0.5191509127616882,23.640450140274428,0.7350804592896006,0.402464359998703,1.9884248395641997,0.09462490260237533,0.11668655276298523
sample_115,115,defocus blur,high,restormer_defocus_deblurring,Restormer散焦去模糊,True,21.65202530071023,0.6404555566872253,0.5191509127616882,25.869037244479912,0.8111811838962893,0.23838278651237488,4.217011943769684,0.17072562720906403,0.28076812624931335
sample_115,115,defocus blur,high,restormer_deraining,Restormer去雨,True,21.65202530071023,0.6404555566872253,0.5191509127616882,21.66068084803692,0.6366273540207845,0.5247334241867065,0.00865554732669338,-0.003828202666440794,-0.0055825114250183105
sample_115,115,defocus blur,high,xrestormer_motion_deblurring,XRestormer运动去模糊,True,21.65202530071023,0.6404555566872253,0.5191509127616882,22.64215113407536,0.7043768645848095,0.4182875156402588,0.9901258333651306,0.06392130789758421,0.10086339712142944
sample_115,115,defocus blur,high,xrestormer_deraining,XRestormer去雨,True,21.65202530071023,0.6404555566872253,0.5191509127616882,20.588042666053422,0.6254648888742825,0.5200713276863098,-1.0639826346568064,-0.014990667812942782,-0.000920414924621582
sample_115,115,defocus blur,high,mprnet_denoising,MPRNet去噪,True,21.65202530071023,0.6404555566872253,0.5191509127616882,21.626901469767176,0.6343463508696034,0.557593047618866,-0.025123830943051928,-0.0061092058176218655,-0.038442134857177734
sample_115,115,defocus blur,high,mprnet_motion_deblurring,MPRNet运动去模糊,True,21.65202530071023,0.6404555566872253,0.5191509127616882,23.07193348184747,0.7142613529413571,0.4263904094696045,1.4199081811372416,0.07380579625413175,0.09276050329208374
sample_115,115,defocus blur,high,mprnet_deraining,MPRNet去雨,True,21.65202530071023,0.6404555566872253,0.5191509127616882,21.646950993092485,0.6372205835226658,0.5281740427017212,-0.005074307617743301,-0.0032349731645595625,-0.009023129940032959
sample_115,115,defocus blur,high,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,21.65202530071023,0.6404555566872253,0.5191509127616882,21.667470028117904,0.6402521486497643,0.5197885036468506,0.015444727407675884,-0.00020340803746099478,-0.0006375908851623535
sample_115,115,defocus blur,high,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,21.65202530071023,0.6404555566872253,0.5191509127616882,24.358551435113366,0.7607587862616377,0.251126229763031,2.7065261344031377,0.12030322957441242,0.2680246829986572
sample_115,115,defocus blur,high,dehazeformer_dehaze,DehazeFormer去雾,True,21.65202530071023,0.6404555566872253,0.5191509127616882,21.614504692265655,0.6374115206855717,0.5152196884155273,-0.03752060844457361,-0.003044036001653594,0.003931224346160889
sample_107,107,rain,very high,swinir_denoising,SwinIR去噪,True,18.190423880062355,0.518622827494973,0.5706622004508972,18.24180582245937,0.49462965525201225,0.595369815826416,0.05138194239701477,-0.02399317224296077,-0.0247076153755188
sample_107,107,rain,very high,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,18.190423880062355,0.518622827494973,0.5706622004508972,17.879292051347164,0.49843594481166065,0.5848885178565979,-0.3111318287151903,-0.020186882683312368,-0.014226317405700684
sample_107,107,rain,very high,swinir_super_resolution,SwinIR超分辨率,True,18.190423880062355,0.518622827494973,0.5706622004508972,17.300669641889034,0.618483327227734,0.6067569255828857,-0.889754238173321,0.09986049973276101,-0.036094725131988525
sample_107,107,rain,very high,restormer_motion_deblurring,Restormer运动去模糊,True,18.190423880062355,0.518622827494973,0.5706622004508972,18.101149922390377,0.5156478848827463,0.5636675357818604,-0.08927395767197766,-0.0029749426122267497,0.006994664669036865
sample_107,107,rain,very high,restormer_defocus_deblurring,Restormer散焦去模糊,True,18.190423880062355,0.518622827494973,0.5706622004508972,17.49751364367395,0.5020023516067914,0.5867401957511902,-0.6929102363884034,-0.016620475888181607,-0.01607799530029297
sample_107,107,rain,very high,restormer_deraining,Restormer去雨,True,18.190423880062355,0.518622827494973,0.5706622004508972,35.24737206621293,0.9746745890329697,0.025755614042282104,17.056948186150578,0.45605176153799665,0.5449065864086151
sample_107,107,rain,very high,xrestormer_motion_deblurring,XRestormer运动去模糊,True,18.190423880062355,0.518622827494973,0.5706622004508972,12.22904025747356,0.2548948641427289,0.6481584906578064,-5.961383622588794,-0.26372796335224413,-0.07749629020690918
sample_107,107,rain,very high,xrestormer_deraining,XRestormer去雨,True,18.190423880062355,0.518622827494973,0.5706622004508972,35.34594527380257,0.9735133368621355,0.026936504989862442,17.155521393740216,0.45489050936716247,0.5437256954610348
sample_107,107,rain,very high,mprnet_denoising,MPRNet去噪,True,18.190423880062355,0.518622827494973,0.5706622004508972,18.558727407105554,0.5201157460763494,0.554944634437561,0.36830352704319935,0.0014929185813763457,0.01571756601333618
sample_107,107,rain,very high,mprnet_motion_deblurring,MPRNet运动去模糊,True,18.190423880062355,0.518622827494973,0.5706622004508972,18.137275337896444,0.5185771788824054,0.5634121298789978,-0.053148542165910584,-4.5648612567616986e-05,0.007250070571899414
sample_107,107,rain,very high,mprnet_deraining,MPRNet去雨,True,18.190423880062355,0.518622827494973,0.5706622004508972,32.66860982242326,0.9562503588495761,0.056637056171894073,14.478185942360902,0.4376275313546031,0.5140251442790031
sample_107,107,rain,very high,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,18.190423880062355,0.518622827494973,0.5706622004508972,18.154063180078325,0.5148198768942256,0.569324254989624,-0.03636069998403002,-0.0038029506007474234,0.0013379454612731934
sample_107,107,rain,very high,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,18.190423880062355,0.518622827494973,0.5706622004508972,18.980163932161204,0.5323925964544413,0.5768816471099854,0.7897400520988498,0.013769768959468243,-0.006219446659088135
sample_107,107,rain,very high,dehazeformer_dehaze,DehazeFormer去雾,True,18.190423880062355,0.518622827494973,0.5706622004508972,17.476701940131885,0.44552550891422843,0.5900998711585999,-0.7137219399304691,-0.07309731858074459,-0.019437670707702637
sample_109,109,haze,low,swinir_denoising,SwinIR去噪,True,100.0,1.0,0.0,30.61475837744014,0.8278900644057261,0.30690997838974,-69.38524162255986,-0.1721099355942739,-0.30690997838974
sample_109,109,haze,low,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,100.0,1.0,0.0,30.955299642629242,0.8925232162464485,0.17407111823558807,-69.04470035737076,-0.10747678375355152,-0.17407111823558807
sample_109,109,haze,low,swinir_super_resolution,SwinIR超分辨率,True,100.0,1.0,0.0,28.786726604493104,0.8788301179491557,0.3487297296524048,-71.21327339550689,-0.12116988205084434,-0.3487297296524048
sample_109,109,haze,low,restormer_motion_deblurring,Restormer运动去模糊,True,100.0,1.0,0.0,44.376581813200616,0.9969458194528081,0.0051185269840061665,-55.623418186799384,-0.003054180547191865,-0.0051185269840061665
sample_109,109,haze,low,restormer_defocus_deblurring,Restormer散焦去模糊,True,100.0,1.0,0.0,26.806710994799772,0.91901868169204,0.05232952535152435,-73.19328900520023,-0.08098131830795996,-0.05232952535152435
sample_109,109,haze,low,restormer_deraining,Restormer去雨,True,100.0,1.0,0.0,48.433282741814104,0.9985558523367448,0.0029777009040117264,-51.566717258185896,-0.0014441476632551797,-0.0029777009040117264
sample_109,109,haze,low,xrestormer_motion_deblurring,XRestormer运动去模糊,True,100.0,1.0,0.0,17.89361125424361,0.5927267600722285,0.4111461043357849,-82.10638874575639,-0.40727323992777154,-0.4111461043357849
sample_109,109,haze,low,xrestormer_deraining,XRestormer去雨,True,100.0,1.0,0.0,34.480313587893704,0.9885994023739179,0.0202486552298069,-65.5196864121063,-0.011400597626082143,-0.0202486552298069
sample_109,109,haze,low,mprnet_denoising,MPRNet去噪,True,100.0,1.0,0.0,32.79551658467244,0.9361191409479875,0.10449499636888504,-67.20448341532756,-0.06388085905201246,-0.10449499636888504
sample_109,109,haze,low,mprnet_motion_deblurring,MPRNet运动去模糊,True,100.0,1.0,0.0,40.652937975923635,0.9928538933318221,0.010026326403021812,-59.347062024076365,-0.007146106668177943,-0.010026326403021812
sample_109,109,haze,low,mprnet_deraining,MPRNet去雨,True,100.0,1.0,0.0,36.87212351479917,0.9871038254674057,0.03391881659626961,-63.12787648520083,-0.012896174532594284,-0.03391881659626961
sample_109,109,haze,low,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,100.0,1.0,0.0,38.483650360031874,0.9780022681655249,0.009815250523388386,-61.516349639968126,-0.021997731834475065,-0.009815250523388386
sample_109,109,haze,low,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,100.0,1.0,0.0,36.43945864359367,0.9875406928647914,0.017190732061862946,-63.56054135640633,-0.012459307135208597,-0.017190732061862946
sample_109,109,haze,low,dehazeformer_dehaze,DehazeFormer去雾,True,100.0,1.0,0.0,21.109108901149995,0.8435831922529999,0.05080532282590866,-78.89089109885,-0.15641680774700006,-0.05080532282590866
sample_119,119,defocus blur,high,swinir_denoising,SwinIR去噪,True,24.069260507222594,0.7035865601404212,0.43067508935928345,23.849585064932132,0.6744415057957084,0.44949156045913696,-0.21967544229046254,-0.029145054344712817,-0.018816471099853516
sample_119,119,defocus blur,high,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,24.069260507222594,0.7035865601404212,0.43067508935928345,23.98231371538769,0.684307556830252,0.4511135220527649,-0.0869467918349045,-0.019279003310169185,-0.020438432693481445
sample_119,119,defocus blur,high,swinir_super_resolution,SwinIR超分辨率,True,24.069260507222594,0.7035865601404212,0.43067508935928345,23.041787978606507,0.6710281843919365,0.3612988591194153,-1.0274725286160873,-0.03255837574848475,0.06937623023986816
sample_119,119,defocus blur,high,restormer_motion_deblurring,Restormer运动去模糊,True,24.069260507222594,0.7035865601404212,0.43067508935928345,26.131907959497426,0.777272243785717,0.31983888149261475,2.062647452274831,0.07368568364529582,0.1108362078666687
sample_119,119,defocus blur,high,restormer_defocus_deblurring,Restormer散焦去模糊,True,24.069260507222594,0.7035865601404212,0.43067508935928345,26.228696452067606,0.8166932399121977,0.18505629897117615,2.1594359448450113,0.11310667977177646,0.2456187903881073
sample_119,119,defocus blur,high,restormer_deraining,Restormer去雨,True,24.069260507222594,0.7035865601404212,0.43067508935928345,24.068927652326018,0.7034905218975757,0.43162599205970764,-0.00033285489657686185,-9.603824284554197e-05,-0.0009509027004241943
sample_119,119,defocus blur,high,xrestormer_motion_deblurring,XRestormer运动去模糊,True,24.069260507222594,0.7035865601404212,0.43067508935928345,26.356685226122917,0.7846392372425459,0.3138882517814636,2.287424718900322,0.08105267710212471,0.11678683757781982
sample_119,119,defocus blur,high,xrestormer_deraining,XRestormer去雨,True,24.069260507222594,0.7035865601404212,0.43067508935928345,19.721050492573045,0.6198953465087346,0.4371147155761719,-4.348210014649549,-0.08369121363168663,-0.006439626216888428
sample_119,119,defocus blur,high,mprnet_denoising,MPRNet去噪,True,24.069260507222594,0.7035865601404212,0.43067508935928345,23.877886313417097,0.6951999143590943,0.4551931619644165,-0.19137419380549758,-0.008386645781326862,-0.024518072605133057
sample_119,119,defocus blur,high,mprnet_motion_deblurring,MPRNet运动去模糊,True,24.069260507222594,0.7035865601404212,0.43067508935928345,24.122179661871222,0.7279980056993928,0.34828877449035645,0.0529191546486274,0.024411445558971567,0.082386314868927
sample_119,119,defocus blur,high,mprnet_deraining,MPRNet去雨,True,24.069260507222594,0.7035865601404212,0.43067508935928345,24.060684156874444,0.7007708954862025,0.433218777179718,-0.008576350348150186,-0.0028156646542186747,-0.0025436878204345703
sample_119,119,defocus blur,high,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,24.069260507222594,0.7035865601404212,0.43067508935928345,24.140515941772666,0.7060282716883727,0.42480990290641785,0.07125543455007133,0.002441711547951475,0.005865186452865601
sample_119,119,defocus blur,high,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,24.069260507222594,0.7035865601404212,0.43067508935928345,25.504290736591543,0.8016153595618655,0.1705201268196106,1.435030229368948,0.09802879942144427,0.26015496253967285
sample_119,119,defocus blur,high,dehazeformer_dehaze,DehazeFormer去雾,True,24.069260507222594,0.7035865601404212,0.43067508935928345,23.01682889763888,0.6795322519451604,0.4283498525619507,-1.0524316095837136,-0.024054308195260776,0.0023252367973327637
sample_108,108,dark,medium,swinir_denoising,SwinIR去噪,True,19.41918263222362,0.9845167284739306,0.023836970329284668,19.099512984561283,0.8383691866096354,0.16093850135803223,-0.3196696476623373,-0.14614754186429513,-0.13710153102874756
sample_108,108,dark,medium,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,19.41918263222362,0.9845167284739306,0.023836970329284668,19.21504293377624,0.8935444074271706,0.0910528302192688,-0.20413969844738133,-0.09097232104676001,-0.06721585988998413
sample_108,108,dark,medium,swinir_super_resolution,SwinIR超分辨率,True,19.41918263222362,0.9845167284739306,0.023836970329284668,18.907772414799027,0.8620888967513661,0.2892290949821472,-0.5114102174245936,-0.12242783172256444,-0.26539212465286255
sample_108,108,dark,medium,restormer_motion_deblurring,Restormer运动去模糊,True,19.41918263222362,0.9845167284739306,0.023836970329284668,19.417367947860793,0.9841254691536987,0.025118105113506317,-0.001814684362827279,-0.0003912593202318737,-0.0012811347842216492
sample_108,108,dark,medium,restormer_defocus_deblurring,Restormer散焦去模糊,True,19.41918263222362,0.9845167284739306,0.023836970329284668,22.49365098485172,0.9510165305182591,0.04545480012893677,3.0744683526280987,-0.033500197955671496,-0.0216178297996521
sample_108,108,dark,medium,restormer_deraining,Restormer去雨,True,19.41918263222362,0.9845167284739306,0.023836970329284668,18.435348642714267,0.9751669265914326,0.03289268538355827,-0.9838339895093533,-0.00934980188249801,-0.009055715054273605
sample_108,108,dark,medium,xrestormer_motion_deblurring,XRestormer运动去模糊,True,19.41918263222362,0.9845167284739306,0.023836970329284668,15.567065322484448,0.5789688372157248,0.3149483799934387,-3.8521173097391728,-0.4055478912582058,-0.29111140966415405
sample_108,108,dark,medium,xrestormer_deraining,XRestormer去雨,True,19.41918263222362,0.9845167284739306,0.023836970329284668,17.682016644074295,0.9650387869243122,0.040047332644462585,-1.737165988149325,-0.01947794154961835,-0.016210362315177917
sample_108,108,dark,medium,mprnet_denoising,MPRNet去噪,True,19.41918263222362,0.9845167284739306,0.023836970329284668,19.530476839657137,0.9261698858236924,0.09815872460603714,0.11129420743351659,-0.05834684265023815,-0.07432175427675247
sample_108,108,dark,medium,mprnet_motion_deblurring,MPRNet运动去模糊,True,19.41918263222362,0.9845167284739306,0.023836970329284668,19.007691362316397,0.9785863166909975,0.035670094192028046,-0.4114912699072235,-0.005930411782933076,-0.011833123862743378
sample_108,108,dark,medium,mprnet_deraining,MPRNet去雨,True,19.41918263222362,0.9845167284739306,0.023836970329284668,18.26283841176085,0.9698931961262834,0.038847699761390686,-1.1563442204627705,-0.014623532347647128,-0.015010729432106018
sample_108,108,dark,medium,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,19.41918263222362,0.9845167284739306,0.023836970329284668,19.40970760366837,0.9776219901918267,0.02387656830251217,-0.00947502855525073,-0.006894738282103852,-3.9597973227500916e-05
sample_108,108,dark,medium,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,19.41918263222362,0.9845167284739306,0.023836970329284668,19.14400399596923,0.9744370684579094,0.04183448851108551,-0.27517863625439176,-0.01007966001602112,-0.017997518181800842
sample_108,108,dark,medium,dehazeformer_dehaze,DehazeFormer去雾,True,19.41918263222362,0.9845167284739306,0.023836970329284668,17.494381243252644,0.9720471509078857,0.034568171948194504,-1.9248013889709767,-0.012469577566044832,-0.010731201618909836
sample_120,120,motion blur,high,swinir_denoising,SwinIR去噪,True,26.96602595001847,0.8097963912170149,0.24264200031757355,26.534009690082353,0.7675848664437007,0.39394503831863403,-0.43201625993611614,-0.042211524773314135,-0.15130303800106049
sample_120,120,motion blur,high,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,26.96602595001847,0.8097963912170149,0.24264200031757355,26.7442225194538,0.7861530795776578,0.3302568793296814,-0.22180343056466967,-0.023643311639357067,-0.08761487901210785
sample_120,120,motion blur,high,swinir_super_resolution,SwinIR超分辨率,True,26.96602595001847,0.8097963912170149,0.24264200031757355,26.71468103348184,0.809100458298027,0.2936687171459198,-0.25134491653663105,-0.0006959329189878405,-0.05102671682834625
sample_120,120,motion blur,high,restormer_motion_deblurring,Restormer运动去模糊,True,26.96602595001847,0.8097963912170149,0.24264200031757355,26.253159089954007,0.7990945160483761,0.2056402564048767,-0.7128668600644623,-0.010701875168638741,0.03700174391269684
sample_120,120,motion blur,high,restormer_defocus_deblurring,Restormer散焦去模糊,True,26.96602595001847,0.8097963912170149,0.24264200031757355,25.247648998862793,0.7518714440969584,0.2950233817100525,-1.7183769511556761,-0.05792494712005647,-0.05238138139247894
sample_120,120,motion blur,high,restormer_deraining,Restormer去雨,True,26.96602595001847,0.8097963912170149,0.24264200031757355,26.943616260501344,0.8054456936433562,0.2668132185935974,-0.02240968951712574,-0.004350697573658691,-0.024171218276023865
sample_120,120,motion blur,high,xrestormer_motion_deblurring,XRestormer运动去模糊,True,26.96602595001847,0.8097963912170149,0.24264200031757355,25.58585740038524,0.786828453297599,0.2439173012971878,-1.380168549633229,-0.02296793791941587,-0.0012753009796142578
sample_120,120,motion blur,high,xrestormer_deraining,XRestormer去雨,True,26.96602595001847,0.8097963912170149,0.24264200031757355,21.995397084448648,0.7426334668488327,0.32328152656555176,-4.970628865569822,-0.06716292436818216,-0.08063952624797821
sample_120,120,motion blur,high,mprnet_denoising,MPRNet去噪,True,26.96602595001847,0.8097963912170149,0.24264200031757355,26.686453901917133,0.7871658464348638,0.33354032039642334,-0.2795720481013362,-0.022630544782151096,-0.09089832007884979
